xh,yxsh,zym,xkmlm,pyfsm,xslbm,sznj,pyccm,ldfsm,xsdqztm,xsccm,szbh,rxny,sfyxj,sfygjxj,xqh,xz
201435171,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201484117,000301,5052,,,001,2014,,,07,,化电1401,201409,0,0,01,01
201673001,000912,980502,,,001,2016,,,01,,人资1601,201609,1,1,03,01
201523065,000912,980501,08,,001,2015,,,01,,经济1501,201509,1,1,03,01
201432077,000914,980103,,,001,2014,,,01,,资源1402,201409,1,1,03,01
201432051,000914,980106,,,001,2014,,,03,,盘化工1404,201409,0,0,03,01
201859022,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201839121,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201899123,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201869221,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201829320,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201889326,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201859426,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201829041,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201889043,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201771018,000311,5203,,,001,2017,,,01,,SX数华1701,201709,1,1,01,01
201879147,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201819053,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201879055,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201849151,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201739021,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201759027,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201739120,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201719225,000308,7003,,,001,2017,,,01,,软件1702,201709,1,1,02,01
201789226,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201769321,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201729426,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201789428,000308,7003,,,001,2017,,,01,,软件1702,201709,1,1,02,01
201744065,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201669083,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201540027,000357,6302,08,,001,2015,,,01,,人管1502,201509,0,1,01,01
201418078,000353,7803,,,001,2014,,,01,,电计日1401,201409,1,1,01,02
201435172,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201674214,000311,5202,,,001,2016,,,01,,数计1602,201609,1,1,01,01
201662242,000911,980601,,,001,2016,,,01,,海技1601,201609,1,1,03,01
201462033,000914,980101,,,001,2014,,,01,,应化1404,201409,1,1,03,01
201502032,000916,980403,08,,001,2015,,,01,,运康1501,201509,1,1,03,01
201833000,000917,980901,,,001,2018,,,01,,知产1802,201809,1,1,03,01
201849129,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201879124,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201859225,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201819324,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201889327,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201859427,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201819045,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201879047,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201819148,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201794016,000301,5008,,,001,2017,,,01,,化1702,201709,1,1,01,01
201809055,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201869057,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201839159,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201709025,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201789025,000308,7003,,,001,2017,,,01,,软件1712,201709,1,1,02,01
201749128,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201729221,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201789227,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201759325,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201709429,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201789421,000308,7003,,,001,2017,,,01,,软件1712,201709,1,1,02,01
201784068,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201794063,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201821112,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201529191,000301,5021,,,007,2015,,,01,,化应1501,201609,1,0,01,
201418079,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201445176,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201431119,000311,5202,,,001,2014,,,01,,数计1403,201409,1,1,01,01
201622140,000912,980503,,,001,2016,,,01,,电商1603,201609,1,1,03,01
201412042,000914,980102,,,001,2014,,,01,,盘化工1401,201409,1,1,03,01
201583076,000914,980101,08,,001,2015,,,01,,应化1503,201509,1,1,03,01
201463060,000915,980201,,,001,2014,,,01,,食品1402,201409,1,1,03,01
201772052,000363,981002,,,001,2017,,,01,,应化国1701,201709,1,1,03,01
201844219,000301,5003,,,001,2018,,,01,,国际化1801,201809,1,1,01,01
201835066,000307,6208,,,001,2018,,,01,,建计1802,201809,1,1,01,01
201829021,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201899020,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201859129,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201819226,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201889221,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201839329,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201809427,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201869429,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201849041,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201505068,000352,6115,08,,001,2015,,,01,,国际土1501,201509,1,1,01,01
201849140,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201809247,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201869050,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201829151,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201709022,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201789022,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201759124,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201789123,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201749224,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201719326,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201789329,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201749422,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201709321,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201754060,000339,6901,,,001,2017,,,01,,环工1702,201709,1,1,01,01
201799025,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201679082,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201819961,000356,9106,,,007,2016,3,,01,,经贸1601,,1,0,01,
201445179,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201632038,000912,980501,,,001,2016,,,01,,经济1602,201609,1,1,03,01
201492030,000914,980101,,,001,2014,,,01,,应化1402,201409,1,1,03,01
201523068,000912,980501,08,,001,2015,,,01,,经济1501,201509,1,1,03,01
201403069,000915,980201,,,001,2014,,,01,,食品1401,201409,1,1,03,01
201652069,000914,980102,,,001,2016,,,01,,盘化工1604,201609,1,1,03,01
201844210,000301,5090,,,001,2018,,,01,,化1808,201809,1,1,01,01
201825068,000307,6208,,,001,2018,,,01,,建计1802,201809,1,1,01,01
201829020,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201899021,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201859128,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201819227,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201889220,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201839328,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201809426,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201869428,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201849040,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201879049,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201819146,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201879148,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201819054,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201879052,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201849156,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201709023,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201769029,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201749126,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201709229,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201789221,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201739329,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201719428,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201789427,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201754069,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201871016,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201689082,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201618013,000353,7891,,,001,2016,,,01,,电气1604,201609,0,1,01,01
201435175,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201435272,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201633027,000911,980601,,,001,2016,,,01,,海技1601,201609,1,1,03,01
201503067,000912,980502,08,,001,2015,,,01,,人资1501,201509,1,1,03,01
201523083,000911,980602,08,,001,2015,,,01,,过控海1502,201509,1,1,03,01
201472060,000914,980104,,,001,2014,,,01,,过控油1401,201409,1,0,03,01
201713008,000917,980901,,,001,2017,,,01,,知产1701,201709,1,1,03,01
201887027,000351,79021,,,001,2018,,,01,,运力1803,201809,1,1,01,01
201818081,000353,7814,,,001,2018,,,01,,电创1801,201809,1,1,01,01
201864211,000301,5090,,,001,2018,,,01,,化1806,201809,1,1,01,01
201815174,000307,629001,,,001,2018,,,01,,建1803,201809,1,1,01,02
201869027,000308,7090,,,001,2018,,,01,,软1809,201809,1,1,02,01
201819127,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201889120,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201849227,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201819321,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201819426,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201879424,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201849043,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201809146,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201849142,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201809245,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201809151,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201829153,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201709028,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201779021,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201739124,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201799122,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201769228,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201739322,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201709424,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201769426,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201734068,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201609067,000356,9108,,,005,2016,,,01,,管工1601,201609,1,0,01,01
201669087,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201710071,000310,6407,,,001,2018,,,01,,外俄1801,201709,1,1,01,01
201408073,000353,7803,,,001,2014,,,01,,电计日1401,201409,1,1,01,02
201405274,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201622444,000914,980102,,,001,2016,,,01,,盘化工1603,201609,1,1,03,01
201522041,000912,980503,08,,001,2015,,,01,,电商1503,201509,1,1,03,01
201762083,000912,980502,,,001,2017,,,01,,人资1702,201709,1,1,03,01
201553023,000913,980302,08,,001,2015,,,01,,生信1501,201509,1,1,03,01
201869123,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201829228,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201899225,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201869321,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201829426,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201889424,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201859045,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201819144,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201869145,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201809059,000329,8103,,,001,2018,,,07,,微1804,201809,0,0,02,01
201879058,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201839155,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201729027,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201789021,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201779121,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201729225,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201799220,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201759329,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201779427,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201620004,000339,6901,,,001,2017,,,01,,环工1701,201609,1,1,01,01
201774066,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201851110,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201610027,000357,6302,,,001,2016,,,01,,人管1602,201609,0,1,01,01
201405175,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201415271,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201642066,000912,980501,,,001,2016,,,01,,经济1601,201609,1,1,03,01
201513058,000912,980501,08,,001,2015,,,01,,经济1501,201509,1,1,03,01
201522076,000912,980502,08,,001,2015,,,01,,人资1501,201509,1,1,03,01
201463067,000915,980201,,,001,2014,,,01,,食品1403,201409,1,1,03,01
201858060,000353,7801,,,001,2018,,,01,,电医1802,201809,1,1,01,01
201844218,000301,5090,,,001,2018,,,01,,化1806,201809,1,1,01,01
201835067,000307,6208,,,001,2018,,,01,,建计1801,201809,1,1,01,01
201829028,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201899029,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201869121,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201829222,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201889228,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201849325,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201819425,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201879427,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201879041,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201516054,000316,5709,08,,001,2015,,,01,,材损1501,201509,1,1,01,01
201879140,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201809053,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201809152,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201839157,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201784215,000301,5008,,,001,2017,,,03,,化1701,201709,0,0,01,01
201769021,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201739127,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201709221,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201779224,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201759323,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201719420,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201779426,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201744062,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201492044,000914,980102,,,001,2014,,,01,,盘化工1403,201409,1,0,03,01
201679083,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201536030,000305,5625,08,,001,2015,,,01,,机日1501,201509,1,1,01,02
201425176,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201425279,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201623028,000914,980102,,,001,2016,,,01,,盘化工1603,201609,1,1,03,01
201583052,000912,980501,08,,001,2015,,,01,,经济1501,201509,1,1,03,01
201542097,000911,980602,08,,001,2015,,,01,,过控海1503,201509,1,1,03,01
201734063,000339,6915,,,001,2017,,,03,,环科1701,201709,0,0,01,01
201742064,000917,980901,,,001,2017,,,01,,知产1701,201709,1,1,03,01
201834216,000301,5003,,,001,2018,,,01,,国际化1801,201809,1,1,01,01
201845065,000307,6208,,,001,2018,,,01,,建计1801,201809,1,1,01,01
201839024,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201899022,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201869122,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201829221,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201889223,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201859325,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201879327,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201839428,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201809047,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201869049,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201536118,000305,5610,08,,001,2015,,,01,,机制1505,201509,1,1,01,01
201869144,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201829056,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201889050,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201809065,000356,9110,,,005,2018,,,01,,管经1804,,1,0,01,
201739025,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201789028,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201759126,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201719229,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201799221,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201759328,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201739421,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201739223,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201754062,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201779425,000308,7002,,,001,2017,,,01,,软网1703,201709,0,1,02,01
201689081,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201610098,000310,6402,,,001,2016,,,01,,外日1602,201609,1,1,01,01
201415170,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201435271,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201603021,000913,980302,,,001,2016,,,01,,生信1601,201609,1,1,03,01
201513005,000912,980503,08,,001,2015,,,01,,电商1503,201509,1,1,03,01
201823050,000912,980501,,,001,2018,,,01,,经济1802,201809,1,1,03,01
201869026,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201819126,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201889129,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201859221,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201819328,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201889323,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201849420,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201819041,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201879043,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201707016,000353,7807,,,001,2017,,,01,,电计1704,201709,1,1,01,01
201849143,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201899144,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201859052,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201809158,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201709021,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201799026,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201719123,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201709223,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201769229,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201729328,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201719422,000308,7003,,,001,2017,,,01,,软件1712,201709,1,1,02,01
201789425,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201704064,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201774065,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201889048,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201516142,000317,580301,08,,001,2015,,,01,,能动1504,201509,1,1,01,01
201879320,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201829051,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201899050,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201819069,000301,5003,,,005,2018,,,01,,国际化1801,201809,1,0,01,01
201729021,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201799020,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201769128,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201749229,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201719323,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201799323,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201769421,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201704062,000339,6901,,,001,2017,,,01,,环工1702,201709,1,1,01,01
201784062,000339,6901,,,001,2017,,,01,,环工1702,201709,1,1,01,01
201841017,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201529193,000353,7891,,,007,2015,,,01,,电气1501,201609,1,0,01,
201438075,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201455173,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201623060,000912,980501,,,001,2016,,,01,,经济1602,201609,1,1,03,01
201603013,000912,980501,,,001,2016,,,01,,经济1602,201609,1,1,03,01
201533031,000914,980101,08,,001,2015,,,01,,应化1503,201509,1,1,03,01
201833003,000912,980503,,,001,2018,,,01,,电商1802,201809,1,1,03,01
201825175,000307,629001,,,001,2018,,,01,,建1802,201809,1,1,01,02
201869023,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201839129,000308,7090,,,001,2018,,,01,,软1809,201809,1,1,02,01
201809227,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201869229,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201829328,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201899325,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201869427,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201829049,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201899044,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201819149,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201899422,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201829052,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201889054,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201849159,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201709024,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201769026,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201739128,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201729220,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201799225,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201769329,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201739425,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201799126,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201754066,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201679084,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201544218,000353,7891,08,,001,2015,,,01,,电气1502,201509,1,1,01,01
201418023,000353,7806,,,001,2014,,,01,,电自1403,201409,1,1,01,01
201435275,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201682037,000912,980501,,,001,2016,,,01,,经济1601,201609,1,1,03,01
201442039,000914,980101,,,001,2014,,,01,,应化1404,201409,1,1,03,01
201543020,000912,980503,08,,001,2015,,,01,,电商1501,201509,1,1,03,01
201823007,000915,980202,,,001,2018,,,01,,环生1802,201809,1,1,03,01
201805176,000307,629001,,,001,2018,,,01,,建1802,201809,1,1,01,02
201849020,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201819122,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201819229,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201899221,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201859328,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201829422,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201889428,000308,7090,,,001,2018,,,07,,软1805,201809,0,0,02,01
201859041,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201620115,000357,6308,,,001,2016,,,01,,人哲1601,201609,1,1,01,01
201869141,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201899148,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
